secuencia,grupo,sub_grupo,presta,corr,titulo,anes1,anesben1,anes2,anesben2,anes3,anesben3,equipo,pab,NOMBRE_PRESTACIÓN,total1,bene1,total2,bene2,total3,bene3,valcir11,valcir12,valcir13,valcir21,valcir22,valcir23,valcir31,valcir32,valcir33,valcir41,valcir42,valcir43,CODIGO_PRESTACIÓN
2725,17,4,57,0,5,77500,38750,100750,62000,124000,85250,3,12,"ESOFAGECTOMIA TOTAL CON ESOFAGOSTOMIA, GASTROSTOMIA Y       ",373510,186760,485560,298810,597620,410870,257593,334869,412152,64398,83717,103038,51519,66974,82430,0,0,0,1704057
2727,17,4,58,0,5,90370,45190,117480,72300,144590,99410,3,12,ESOFAGOGASTRECTOMIA PROXIMAL                                ,418760,209380,544390,335010,670020,460640,288800,375442,462082,72200,93860,115521,57760,75088,92417,0,0,0,1704058
2728,17,4,59,0,5,40960,20480,53250,32770,65540,45060,3,8,"PROTESIS O TUBO ENDOESOFAGICO, COLOCACION DE (PROC. AUT.)   ",201540,100770,262000,161230,322460,221690,138993,180690,222386,34748,45172,55597,27799,36138,44477,0,0,0,1704059
2729,17,4,60,0,5,90370,45190,117480,72300,144590,99410,3,11,RECONSTITUCION DE TRANSITO EN SEGUNDO TIEMPO (ESTOMAGO O    ,272860,136430,354720,218290,436580,300150,188179,244634,301090,47045,61159,75272,37636,48927,60218,0,0,0,1704060
2731,17,4,61,0,5,77500,38750,100750,62000,124000,85250,2,9,SUTURA HERIDA O PERFORACION ESOFAGO CERVICAL                ,285990,143000,371790,228800,457580,314590,228792,297432,366064,57198,74358,91516,0,0,0,0,0,0,1704061
2732,17,4,62,0,5,90370,45190,117480,72300,144590,99410,3,11,SUTURA HERIDA O PERFORACION ESOFAGO TORACICO                ,345830,172920,449580,276670,553330,380420,238503,310055,381607,59626,77514,95402,47701,62011,76321,0,0,0,1704062
2733,17,4,63,0,5,53820,26910,69970,43060,86110,59200,3,8,"VARICES ESOFAGICOS, LIGADURA DIRECTA                        ",253160,126580,329110,202530,405060,278480,174593,226973,279352,43648,56743,69838,34919,45394,55870,0,0,0,1704063
2738,17,7,1,0,5,0,0,0,0,0,0,0,0,ESPIROMETRIA BASAL                                          ,6790,3400,8830,5440,10860,7470,0,0,0,0,0,0,0,0,0,0,0,0,1707001
2739,17,7,2,0,5,0,0,0,0,0,0,0,0,ESPIROMETRIA BASAL Y CON BRONCODILATADOR                    ,11340,5670,14740,9070,18140,12470,0,0,0,0,0,0,0,0,0,0,0,0,1707002
2740,17,7,3,0,5,0,0,0,0,0,0,0,0,PRUEBA DE PROVOCACION CON ALERGENO (INCLUYE ALERGENO)       ,20430,10220,26560,16350,32690,22480,0,0,0,0,0,0,0,0,0,0,0,0,1707003
2741,17,7,4,0,5,0,0,0,0,0,0,0,0,"PROVOCACION CON EJERCICIO, TEST DE                          ",17380,8690,22590,13900,27810,19120,0,0,0,0,0,0,0,0,0,0,0,0,1707004
2742,17,7,5,0,5,0,0,0,0,0,0,0,0,TEST DE PROVOCACION CON METACOLINA (PC20) (INCLUYE          ,18870,9440,24530,15100,30190,20760,0,0,0,0,0,0,0,0,0,0,0,0,1707005
2745,17,7,51,0,5,0,0,0,0,0,0,0,0,CURVA DOSIS RESPUESTA A BRONCODILATADORES.                  ,15920,7960,20700,12740,25470,17510,0,0,0,0,0,0,0,0,0,0,0,0,1707051
2749,17,7,7,0,5,0,0,0,0,0,0,0,0,ANALISIS DE GAS ESPIRADO                                    ,7810,3910,10150,6250,12500,8600,0,0,0,0,0,0,0,0,0,0,0,0,1707007
2750,17,7,8,0,5,0,0,0,0,0,0,0,0,"CAPACIDAD DE DIFUSION, ESTUDIO DE                           ",12500,6250,16250,10000,20000,13750,0,0,0,0,0,0,0,0,0,0,0,0,1707008
2751,17,7,9,0,5,0,0,0,0,0,0,0,0,CAPACIDAD FISICA DEL TRABAJO                                ,17040,8520,22150,13630,27260,18740,0,0,0,0,0,0,0,0,0,0,0,0,1707009
2752,17,7,10,0,5,0,0,0,0,0,0,0,0,CURVA DE LAVADO DE NITROGENO (N)                            ,16810,8410,21850,13450,26900,18500,0,0,0,0,0,0,0,0,0,0,0,0,1707010
2753,17,7,11,0,5,0,0,0,0,0,0,0,0,CURVA DE RELACION FLUJO-VOLUMEN BASAL                       ,8610,4310,11190,6890,13780,9480,0,0,0,0,0,0,0,0,0,0,0,0,1707011
2754,17,7,12,0,5,0,0,0,0,0,0,0,0,"DISTENSIBILIDAD PULMONAR, (COMPLIANCE), ESTUDIO DE          ",14970,7490,19460,11980,23950,16470,0,0,0,0,0,0,0,0,0,0,0,0,1707012
2755,17,7,13,0,5,0,0,0,0,0,0,0,0,MEDICION DE PRESION DE OCLUSION                             ,12940,6470,16820,10350,20700,14230,0,0,0,0,0,0,0,0,0,0,0,0,1707013
2756,17,7,14,0,5,0,0,0,0,0,0,0,0,MEDICION DE PRESION INSPIRATORIA MAXIMA (PROC. AUT.)        ,5400,2700,7020,4320,8640,5940,0,0,0,0,0,0,0,0,0,0,0,0,1707014
2757,17,7,15,0,5,0,0,0,0,0,0,0,0,MEDICION DE PRESION TRANS-DIAFRAGMATICA                     ,14490,7250,18840,11600,23180,15940,0,0,0,0,0,0,0,0,0,0,0,0,1707015
2758,17,7,16,0,5,0,0,0,0,0,0,0,0,"REGISTRO FLUJOMETRICO, POR SEMANA                           ",5660,2830,7360,4530,9060,6230,0,0,0,0,0,0,0,0,0,0,0,0,1707016
2759,17,7,17,0,5,0,0,0,0,0,0,0,0,RESPUESTA RESPIRATORIA AL CO2                               ,27420,13710,35650,21940,43870,30160,0,0,0,0,0,0,0,0,0,0,0,0,1707017
2760,17,7,18,0,5,0,0,0,0,0,0,0,0,TIEMPO DE TOLERANCIA A LA FATIGA RESPIRATORIA               ,7490,3750,9740,6000,11980,8240,0,0,0,0,0,0,0,0,0,0,0,0,1707018
2761,17,7,19,0,5,0,0,0,0,0,0,0,0,"VENTILACION ALVEOLAR, ESTUDIO DE (INCLUYE VENTILACION       ",43630,21820,56720,34910,69810,48000,0,0,0,0,0,0,0,0,0,0,0,0,1707019
2764,17,7,20,0,5,0,0,0,0,0,0,0,0,VOLUMENES PULMONARES POR LAVADO DE NITROGENO                ,23970,11990,31160,19180,38350,26370,0,0,0,0,0,0,0,0,0,0,0,0,1707020
2769,17,7,21,0,5,0,0,0,0,0,0,1,3,LARINGOTRAQUEOBRONCOSCOPIA CON FIBROSCOPIO                  ,43200,21600,56160,34560,69120,47520,43200,56160,69120,0,0,0,0,0,0,0,0,0,1707021
2770,17,7,22,0,5,0,0,0,0,0,0,1,2,LARIGOTRAQUEOSCOPIA CON TUBO RIGIDO                         ,17320,8660,22520,13860,27710,19050,17320,22520,27710,0,0,0,0,0,0,0,0,0,1707022
2771,17,7,23,0,5,0,0,0,0,0,0,1,3,MEDIASTINOSCOPIA C/S BIOPSIA                                ,39630,19820,51520,31710,63410,43600,39630,51520,63410,0,0,0,0,0,0,0,0,0,1707023
2772,17,7,24,0,5,0,0,0,0,0,0,1,3,PLEUROSCOPIA (TORACOSCOPIA) C/S BIOPSIA                     ,24030,12020,31240,19230,38450,26440,24030,31240,38450,0,0,0,0,0,0,0,0,0,1707024
2773,17,7,56,0,5,0,0,0,0,0,0,0,0,ENDOSONOGRAFIA BRONQUIAL (EBUS)                             ,1486310,743160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707056
2775,17,7,25,0,5,0,0,0,0,0,0,0,0,PROCEDIMIENTO PARA DETERMINAR GASOMETRIA ARTERIAL EN REPOSO ,5520,2760,7180,4420,8830,6070,0,0,0,0,0,0,0,0,0,0,0,0,1707025
2777,17,7,26,0,5,0,0,0,0,0,0,0,0,PROCEDIMIENTO PARA DETERMINAR GASOMETRIA ARTERIAL           ,3720,1860,4840,2980,5950,4090,0,0,0,0,0,0,0,0,0,0,0,0,1707026
2779,17,7,54,0,5,0,0,0,0,0,0,0,0,SATURACION DE O2 EN REPOSO Y/O EJERCICIO (CON OXIMETRO)     ,3450,1730,4490,2770,5520,3800,0,0,0,0,0,0,0,0,0,0,0,0,1707054
2780,17,7,55,0,5,0,0,0,0,0,0,0,0,SATURACION DE O2 EN REPOSO Y EJERCICIO Y O2 100% (CON       ,3860,1930,5020,3090,6180,4250,0,0,0,0,0,0,0,0,0,0,0,0,1707055
2784,17,7,27,0,5,0,0,0,0,0,0,1,3,"BRONCOASPIRACION, C/S LAVADO Y/O COLOCACION DE MEDICAMENTOS ",12920,6460,16800,10340,20670,14210,12920,16800,20670,0,0,0,0,0,0,0,0,0,1707027
2786,17,7,29,0,5,0,0,0,0,0,0,1,0,"TORACOCENTESIS EVACUADORA, C/S TOMA DE MUESTRAS C/S         ",14450,7230,18790,11570,23120,15900,14450,18790,23120,0,0,0,0,0,0,0,0,0,1707029
2789,17,7,30,0,5,0,0,0,0,0,0,0,0,AEROSOLTERAPIA CON AIRE COMPRIMIDO U OXIGENO                ,1820,910,2370,1460,2910,2000,0,0,0,0,0,0,0,0,0,0,0,0,1707030
2790,17,7,32,0,5,0,0,0,0,0,0,1,0,BIOPSIA PLEURAL (CON AGUJA)                                 ,16390,8200,21310,13120,26220,18030,16390,21310,26220,0,0,0,0,0,0,0,0,0,1707032
2791,17,7,33,0,5,0,0,0,0,0,0,1,0,BIOPSIA PULMONAR (CON AGUJA) NO INCLUYE LA RADIOLOGIA       ,16820,8410,21870,13460,26910,18500,16820,21870,26910,0,0,0,0,0,0,0,0,0,1707033
2792,17,7,34,0,5,0,0,0,0,0,0,1,3,"CUERPO EXTRAÑO DE BRONQUIO, EXTRACCION POR VIA ENDOSCOPICA  ",58420,29210,75950,46740,93470,64260,58420,75950,93470,0,0,0,0,0,0,0,0,0,1707034
2794,17,7,35,0,5,0,0,0,0,0,0,0,0,INMUNOTERAPIA POR BCG                                       ,7080,3540,9200,5660,11330,7790,0,0,0,0,0,0,0,0,0,0,0,0,1707035
2795,17,7,36,0,5,0,0,0,0,0,0,0,0,INMUNOTERAPIA POR SESION (INCLUYE EL TRATAMIENTO DE         ,7760,3880,10090,6210,12420,8540,0,0,0,0,0,0,0,0,0,0,0,0,1707036
2797,17,7,37,0,5,0,0,0,0,0,0,1,2,INTUBACION TRAQUEAL (PROC. AUT.)                            ,11990,6000,15590,9600,19180,13190,11990,15590,19180,0,0,0,0,0,0,0,0,0,1707037
2798,17,7,38,0,5,0,0,0,0,0,0,0,0,POLIGRAFIA CARDIORRESPIRATORIA DEL SUEÑO                    ,25310,12660,32900,20250,40500,27850,0,0,0,0,0,0,0,0,0,0,0,0,1707038
2799,17,7,52,0,5,0,0,0,0,0,0,0,0,MONITORIZACION SATURACION DE O2 DURANTE EL SUEÑO.           ,16490,8250,21440,13200,26380,18140,0,0,0,0,0,0,0,0,0,0,0,0,1707052
2800,17,7,53,0,5,0,0,0,0,0,0,0,0,ESTUDIO POLISOMNOGRAFICO DE APNEAS DEL SUEÑO CON TITULACION ,21710,10860,28220,17370,34740,23890,0,0,0,0,0,0,0,0,0,0,0,0,1707053
2802,17,7,63,0,5,0,0,0,0,0,0,0,0,POLIGRAFIA CARDIORRESPIRATORIA DEL SUEÑO AMBULATORIA        ,97840,48920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707063
2808,18,1,1,0,5,0,0,0,0,0,0,1,3,GASTRODUODENOSCOPIA (INCLUYE ESOFAGOSCOPIA)                 ,37160,18580,48310,29730,59460,40880,37160,48310,59460,0,0,0,0,0,0,0,0,0,1801001
2809,18,1,37,0,5,0,0,0,0,0,0,0,0,"UREASA, TEST DE (PARA HELICOBACTER PYLORI) O SIMILAR        ",6070,3040,7890,4860,9710,6680,0,0,0,0,0,0,0,0,0,0,0,0,1801037
2810,18,1,2,0,5,0,0,0,0,0,0,1,3,ESOFAGOSCOPIA                                               ,14440,7220,18770,11550,23100,15880,14440,18770,23100,0,0,0,0,0,0,0,0,0,1801002
2811,18,1,3,0,5,0,0,0,0,0,0,1,3,ENTEROSCOPIA                                                ,45370,22690,58980,36300,72590,49910,45370,58980,72590,0,0,0,0,0,0,0,0,0,1801003
2815,18,1,4,0,5,0,0,0,0,0,0,1,2,ANO-RECTO-SIGMOIDOSCOPIA EN ADULTOS                         ,14030,7020,18240,11230,22450,15440,14030,18240,22450,0,0,0,0,0,0,0,0,0,1801004
2816,18,1,5,0,5,0,0,0,0,0,0,1,2,ANO-RECTO-SIGMOIDOSCOPIA EN NIÑOS (ADEMAS ANESTESIA COD. 22-,21010,10510,27310,16810,33620,23120,21010,27310,33620,0,0,0,0,0,0,0,0,0,1801005
2818,18,1,6,0,5,0,0,0,0,0,0,1,3,COLONOSCOPIA LARGA (INCLUYE SIGMOIDOSCOPIA Y COLONOSCOPIA   ,50350,25180,65460,40290,80560,55390,50350,65460,80560,0,0,0,0,0,0,0,0,0,1801006
2820,18,1,7,0,5,0,0,0,0,0,0,1,3,SIGMOIDOSCOPIA Y COLONOSCOPIA IZQUIERDA CON TUBO FLEXIBLE   ,42000,21000,54600,33600,67200,46200,42000,54600,67200,0,0,0,0,0,0,0,0,0,1801007
2823,18,1,8,0,5,0,0,0,0,0,0,1,0,- COLEDOCOSCOPIA INTRAOPERATORIA C/S EXTRACCION DE CALCULOS ,7360,3680,9570,5890,11780,8100,7360,9570,11780,0,0,0,0,0,0,0,0,0,1801008
2824,18,1,9,0,5,0,0,0,0,0,0,1,4,- PERITONEOSCOPIA TRANSPARIETAL (INCLUYE EL NEUMOPERITONEO) ,27910,13960,36280,22330,44660,30710,27910,36280,44660,0,0,0,0,0,0,0,0,0,1801009
2826,18,1,10,0,5,0,0,0,0,0,0,0,0,"- BERNSTEIN, TEST DE                                        ",6860,3430,8920,5490,10980,7550,0,0,0,0,0,0,0,0,0,0,0,0,1801010
2827,18,1,11,0,5,0,0,0,0,0,0,0,0,MANOMETRIA ESOFAGICA CONVENCIONAL                           ,24600,12300,31980,19680,39360,27060,0,0,0,0,0,0,0,0,0,0,0,0,1801011
2828,18,1,12,0,5,0,0,0,0,0,0,0,0,"- REFLUJO ACIDO, TEST DE (GROSSMAN O SIMILAR) O REFLUJO     ",16960,8480,22050,13570,27140,18660,0,0,0,0,0,0,0,0,0,0,0,0,1801012
2831,18,1,15,0,5,0,0,0,0,0,0,0,0,"BIOPSIA DE INTESTINO DELGADO, POR CAPSULA (DE RUBIN, CROSBY ",21010,10510,27310,16810,33620,23120,0,0,0,0,0,0,0,0,0,0,0,0,1801015
2833,18,1,16,0,5,0,0,0,0,0,0,1,0,- PUNCION BIOPSIA TRANSPARIETAL DE ORGANOS ABDOMINALES C/U  ,21300,10650,27690,17040,34080,23430,21300,27690,34080,0,0,0,0,0,0,0,0,0,1801016
2837,18,1,18,0,5,0,0,0,0,0,0,1,3,COLANGIOPANCREATOGRAFIA RETROGRADA C/S PAPILOTOMIA          ,61460,30730,79900,49170,98340,67610,61460,79900,98340,0,0,0,0,0,0,0,0,0,1801018
2838,18,1,19,0,5,0,0,0,0,0,0,1,0,DRENAJE DE LA VIA BILIAR TRANSHEPATICA Y/O PERCUTANEO (A.C. ,27910,13960,36280,22330,44660,30710,27910,36280,44660,0,0,0,0,0,0,0,0,0,1801019
2840,18,1,20,0,5,0,0,0,0,0,0,1,0,FISTULOGRAFIA (A.C. 04-02-009)                              ,8880,4440,11540,7100,14210,9770,8880,11540,14210,0,0,0,0,0,0,0,0,0,1801020
2841,18,1,21,0,5,0,0,0,0,0,0,1,0,NEUMOPERITONEO POR PUNCION TRANSPARIETAL                    ,8880,4440,11540,7100,14210,9770,8880,11540,14210,0,0,0,0,0,0,0,0,0,1801021
2845,18,1,22,0,5,0,0,0,0,0,0,0,0,INTUBACION SONDA DE SENGSTAKEN                              ,8870,4440,11530,7100,14190,9760,0,0,0,0,0,0,0,0,0,0,0,0,1801022
2846,18,1,23,0,5,0,0,0,0,0,0,0,0,INSTALACION ENDOSCOPICA DE SONDA NASOGASTRICA               ,3380,1690,4390,2700,5410,3720,0,0,0,0,0,0,0,0,0,0,0,0,1801023
2847,18,1,24,0,5,0,0,0,0,0,0,0,0,INSTALACION ENDOSCOPICA DE SONDA ENTERAL                    ,3720,1860,4840,2980,5950,4090,0,0,0,0,0,0,0,0,0,0,0,0,1801024
2849,18,1,25,0,5,0,0,0,0,0,0,1,2,DILATACION DE ESTENOSIS BENIGNAS O MALIGNAS DEL TRACTO      ,17710,8860,23020,14170,28340,19490,17710,23020,28340,0,0,0,0,0,0,0,0,0,1801025
2851,18,1,26,0,5,0,0,0,0,0,0,1,2,DILATACION DE ESTENOSIS BENIGNAS O MALIGNAS DEL TRACTO      ,7350,3680,9560,5890,11760,8090,7350,9560,11760,0,0,0,0,0,0,0,0,0,1801026
2853,18,1,27,0,5,0,0,0,0,0,0,1,4,INSTALACION PROTESIS PLASTICA (S) EN VIA BILIAR O           ,60810,30410,79050,48650,97300,66900,60810,79050,97300,0,0,0,0,0,0,0,0,0,1801027
2855,18,1,28,0,5,0,0,0,0,0,0,1,2,"CUERPO EXTRAÑO, EXTRACCION ENDOSCOPICA                      ",44370,22190,57680,35500,70990,48810,44370,57680,70990,0,0,0,0,0,0,0,0,0,1801028
2856,18,1,29,0,5,0,0,0,0,0,0,1,3,DEVOLVULACION DE COLON POR COLONOSCOPIA                     ,25340,12670,32940,20270,40540,27870,25340,32940,40540,0,0,0,0,0,0,0,0,0,1801029
2857,18,1,30,0,5,0,0,0,0,0,0,1,1,"DILATACION ANO-RECTAL, POR SESION                           ",3780,1890,4910,3020,6050,4160,3780,4910,6050,0,0,0,0,0,0,0,0,0,1801030
2858,18,1,31,0,5,0,0,0,0,0,0,1,4,POLIPECTOMIA O MUCOSECTOMIA ENDOSCOPICA ALTA                ,48300,24150,62790,38640,77280,53130,48300,62790,77280,0,0,0,0,0,0,0,0,0,1801031
2859,18,1,45,0,5,0,0,0,0,0,0,1,4,POLIPECTOMIA O MUCOSECTOMIA ENDOSCOPICA BAJA                ,83770,41890,108900,67020,134030,92150,83770,108900,134030,0,0,0,0,0,0,0,0,0,1801045
2860,18,1,32,0,5,0,0,0,0,0,0,1,2,"ESCLEROTERAPIA DE HEMORROIDES, CUALQUIER NUMERO             ",22100,11050,28730,17680,35360,24310,22100,28730,35360,0,0,0,0,0,0,0,0,0,1801032
2861,18,1,33,0,5,0,0,0,0,0,0,1,4,"INYECTOTERAPIA HEMOSTATICA, HEMOSTASIA MECANICA, HEMOSTASIA ",64850,32430,84310,51890,103760,71340,64850,84310,103760,0,0,0,0,0,0,0,0,0,1801033
2863,18,1,34,0,5,0,0,0,0,0,0,1,4,EXTRACCION PERCUTANEA DE CALCULOS BILIARES                  ,17520,8760,22780,14020,28030,19270,17520,22780,28030,0,0,0,0,0,0,0,0,0,1801034
2864,18,1,35,0,5,0,0,0,0,0,0,1,2,LIGADURA HEMORROIDES                                        ,28040,14020,36450,22430,44860,30840,28040,36450,44860,0,0,0,0,0,0,0,0,0,1801035
2865,18,1,36,0,5,0,0,0,0,0,0,1,4,EXTRACCION ENDOSCOPICA DE CALCULOS BILIARES O PANCREATICOS  ,28860,14430,37520,23090,46180,31750,28860,37520,46180,0,0,0,0,0,0,0,0,0,1801036
2866,18,1,38,0,5,0,0,0,0,0,0,1,2,PUNCION EVACUADORA DE ABSCESO INTRAABDOMINALES (HEPATICO U  ,23120,11560,30060,18500,36990,25430,23120,30060,36990,0,0,0,0,0,0,0,0,0,1801038
2868,18,1,41,0,5,0,0,0,0,0,0,0,0,"PUNCION DE LIQUIDO ASCITICO, DIAGNOSTICA                    ",20270,10140,26350,16220,32430,22300,0,0,0,0,0,0,0,0,0,0,0,0,1801041
2869,18,1,42,0,5,0,0,0,0,0,0,1,4,VACIAMIENTO MANUAL DE FECALOMA                              ,32930,16470,42810,26350,52690,36230,32930,42810,52690,0,0,0,0,0,0,0,0,0,1801042
2870,18,1,43,0,5,0,0,0,0,0,0,0,0,MANOMETRIA ANORECTAL CONVENCIONAL                           ,24060,12030,31280,19250,38500,26470,0,0,0,0,0,0,0,0,0,0,0,0,1801043
2881,18,2,1,0,5,56070,28040,72890,44860,89710,61680,3,8,HERNIA DIAFRAGMATICA POR VIA ABDOMINAL O CUALQUIERA OTRA    ,251840,125920,327390,201470,402940,277020,173682,225786,277890,43421,56447,69472,34737,45157,55578,0,0,0,1802001
2884,18,2,2,0,5,42720,21360,55540,34180,68350,46990,2,6,HERNIA INCISIONAL O EVISCERACION POST-OP. SIN RESECCION     ,181110,90560,235440,144890,289780,199230,144888,188352,231824,36222,47088,57956,0,0,0,0,0,0,1802002
2886,18,2,3,0,5,42030,21020,54640,33630,67250,46240,2,6,"HERNIA INGUINAL, CRURAL, UMBILICAL, DE LA LINEA BLANCA O    ",171120,85560,222460,136900,273790,188230,136896,177968,219032,34224,44492,54758,0,0,0,0,0,0,1802003
2890,18,2,4,0,5,33640,16820,43730,26910,53820,37000,2,7,"LAPAROTOMIA EXPLORADORA, C/S LIBERACION DE ADHERENCIAS, C/S ",142740,71370,185560,114190,228380,157010,114192,148448,182704,28548,37112,45676,0,0,0,0,0,0,1802004
2896,18,2,5,0,5,39670,19840,51570,31740,63470,43640,2,7,ONFALOCELE (HASTA 5 CMS.); TRAT. QUIR.                      ,147510,73760,191760,118010,236020,162270,118008,153408,188816,29502,38352,47204,0,0,0,0,0,0,1802005
2897,18,2,6,0,5,43020,21510,55930,34420,68830,47320,2,7,ONFALOCELE (MAS DE 5 CMS.); TRAT. QUIR.                     ,179490,89750,233340,143600,287180,197440,143592,186672,229744,35898,46668,57436,0,0,0,0,0,0,1802006
2898,18,2,13,0,5,64530,32270,83890,51630,103250,70990,2,9,GASTROSQUISIS                                               ,244440,122220,317770,195550,391100,268880,195552,254216,312880,48888,63554,78220,0,0,0,0,0,0,1802013
2900,18,2,7,0,5,40960,20480,53250,32770,65540,45060,3,8,"PERITONITIS DIFUSA AGUDA, TRAT. QUIR. (PROC. AUT.)          ",201540,100770,262000,161230,322460,221690,138993,180690,222386,34748,45172,55597,27799,36138,44477,0,0,0,1802007
2902,18,2,8,0,5,38700,19350,50310,30960,61920,42570,2,7,TUMOR Y/O QUISTE PERITONEAL (PARIETAL)                      ,143090,71550,186020,114480,228940,157400,114472,148816,183152,28618,37204,45788,0,0,0,0,0,0,1802008
2903,18,2,9,0,5,56070,28040,72890,44860,89710,61680,3,8,TUMOR Y/O QUISTE RETROPERITONEAL                            ,239900,119950,311870,191920,383840,263890,165448,215082,264718,41362,53771,66179,33090,43017,52943,0,0,0,1802009
2905,18,2,10,0,5,75500,37750,98150,60400,120800,83050,3,9,ANTRECTOMIA Y VAGOTOMIA TRONCULAR O SELECTIVA (PROC. AUT.)  ,278610,139310,362190,222890,445780,306480,192145,249786,307434,48036,62447,76859,38429,49957,61487,0,0,0,1802010
2906,18,2,11,0,5,84150,42080,109400,67330,134640,92570,3,10,"DESGASTRECTOMIA Y NEOANASTOMOSIS, C/S VAGUECTOMIA           ",350050,175030,455070,280050,560080,385060,241414,313842,386262,60353,78460,96566,48283,62768,77252,0,0,0,1802011
2907,18,2,12,0,5,56070,28040,72890,44860,89710,61680,3,7,"GASTROENTEROANASTOMOSIS, CUALQUIER TECNICA. (PROC. AUT.)    ",236040,118020,306850,188830,377660,259640,162786,211621,260455,40697,52905,65114,32557,42324,52091,0,0,0,1802012
2908,18,2,14,0,5,42030,21020,54640,33630,67250,46240,2,6,GASTROTOMIA Y/O GASTROSTOMIA (PROC. AUT.)                   ,142620,71310,185410,114100,228190,156880,114096,148328,182552,28524,37082,45638,0,0,0,0,0,0,1802014
2909,18,2,15,0,5,42030,21020,54640,33630,67250,46240,3,7,"PERFORACION GASTRICA AGUDA, TRAT. QUIR. (PROC. AUT.)        ",206740,103370,268760,165390,330780,227410,142579,185352,228124,35645,46338,57031,28516,37070,45625,0,0,0,1802015
2910,18,2,16,0,5,39710,19860,51620,31770,63540,43690,2,7,PILOROPLASTIA (PROC. AUT.)                                  ,161700,80850,210210,129360,258720,177870,129360,168168,206976,32340,42042,51744,0,0,0,0,0,0,1802016
2911,18,2,158,0,5,145080,72540,188600,116060,232130,159590,3,12,CIRUGIA BARIATRICA BY PASS GASTRICO POR LAPAROSCOPIA        ,603430,301720,784460,482750,965490,663780,416158,541007,665855,104040,135252,166464,83232,108201,133171,0,0,0,1802158
2912,18,2,159,0,5,115690,57850,150400,92560,185100,127260,3,12,CIRUGIA BARIATRICA MANGA GASTRICA POR LAPAROSCOPIA          ,521460,260730,677900,417170,834340,573610,359627,467518,575407,89907,116879,143852,71926,93503,115081,0,0,0,1802159
2914,18,2,17,0,5,79770,39890,103700,63820,127630,87750,3,9,GASTRECTOMIA SUBTOTAL CON DISECCION GANGLIONAR              ,339300,169650,441090,271440,542880,373230,234000,304200,374400,58500,76050,93600,46800,60840,74880,0,0,0,1802017
2915,18,2,18,0,5,68300,34150,88790,54640,109280,75130,3,9,GASTRECTOMIA SUBTOTAL SIN DISECCION GANGLIONAR              ,286460,143230,372400,229170,458340,315110,197558,256827,316097,49390,64207,79024,39512,51366,63219,0,0,0,1802018
2916,18,2,19,0,5,77500,38750,100750,62000,124000,85250,3,9,"DUMPING Y/O SINDROME ASA AFERENTE, TRAT. QUIR.              ",322470,161240,419210,257980,515950,354720,222393,289110,355827,55598,72278,88957,44479,57822,71166,0,0,0,1802019
